,vessel_type,vessel_group,#subtracks,mean_length,median_length,start_time,end_time
368078510,57.0,Other,1,1206.0,1206.0,2022-01-01 00:00:50,2022-01-01 23:58:59
368078640,52.0,Tug,1,1184.0,1184.0,2022-01-01 00:00:03,2022-01-01 23:59:53
368078850,52.0,Tug,22,54.81818181818182,1.0,2022-01-01 00:00:59,2022-01-01 23:59:19
368078960,57.0,Other,1,1199.0,1199.0,2022-01-01 00:01:07,2022-01-01 23:58:58
368080950,52.0,Tug,1,1215.0,1215.0,2022-01-01 00:01:09,2022-01-01 23:59:38
368081170,52.0,Tug,1,1243.0,1243.0,2022-01-01 00:00:08,2022-01-01 23:59:38
368082000,37.0,Other,1,1231.0,1231.0,2022-01-01 00:00:09,2022-01-01 23:59:09
368082340,65.0,Passenger,1,1204.0,1204.0,2022-01-01 00:00:01,2022-01-01 23:58:51
368082370,37.0,Other,1,1246.0,1246.0,2022-01-01 00:00:03,2022-01-01 23:59:15
368083440,32.0,Towing,1,1219.0,1219.0,2022-01-01 00:00:53,2022-01-01 23:59:16
368083560,52.0,Tug,1,1213.0,1213.0,2022-01-01 00:00:02,2022-01-01 23:59:22
368084080,57.0,Other,1,1203.0,1203.0,2022-01-01 00:00:02,2022-01-01 23:59:23
368084090,57.0,Other,1,1212.0,1212.0,2022-01-01 00:00:00,2022-01-01 23:59:19
368084430,31.0,Towing,1,1200.0,1200.0,2022-01-01 00:01:05,2022-01-01 23:59:15
368084540,52.0,Tug,15,85.33333333333333,1.0,2022-01-01 00:00:00,2022-01-01 23:59:29
368085000,30.0,Fishing,1,1202.0,1202.0,2022-01-01 00:00:06,2022-01-01 23:59:58
368085790,57.0,Other,1,1212.0,1212.0,2022-01-01 00:00:00,2022-01-01 23:59:11
368088250,52.0,Tug,1,1154.0,1154.0,2022-01-01 00:00:54,2022-01-01 23:59:52
368088330,32.0,Towing,1,1208.0,1208.0,2022-01-01 00:00:53,2022-01-01 23:59:06
368089370,30.0,Fishing,33,36.09090909090909,1.0,2022-01-01 00:00:00,2022-01-01 23:59:28
368090720,31.0,Towing,1,1148.0,1148.0,2022-01-01 00:00:58,2022-01-01 23:58:29
368090830,52.0,Tug,1,1200.0,1200.0,2022-01-01 00:00:03,2022-01-01 23:59:12
368090840,57.0,Other,1,1189.0,1189.0,2022-01-01 00:00:00,2022-01-01 23:58:58
368090850,31.0,Towing,1,1210.0,1210.0,2022-01-01 00:01:24,2022-01-01 23:59:43
368091590,60.0,Passenger,2,620.5,620.5,2022-01-01 00:00:02,2022-01-01 23:59:12
368092350,30.0,Fishing,1,1236.0,1236.0,2022-01-01 00:00:03,2022-01-01 23:59:04
368092650,52.0,Tug,1,1198.0,1198.0,2022-01-01 00:00:59,2022-01-01 23:59:28
368092790,31.0,Towing,1,1211.0,1211.0,2022-01-01 00:00:01,2022-01-01 23:59:51
368092830,57.0,Other,1,1202.0,1202.0,2022-01-01 00:01:04,2022-01-01 23:59:25
368092840,57.0,Other,11,110.72727272727273,4.0,2022-01-01 00:01:06,2022-01-01 23:59:14
368092860,57.0,Other,1,1177.0,1177.0,2022-01-01 00:01:09,2022-01-01 23:59:40
368093830,57.0,Other,1,1175.0,1175.0,2022-01-01 00:00:02,2022-01-01 23:58:52
368093970,57.0,Other,1,1230.0,1230.0,2022-01-01 00:01:06,2022-01-01 23:59:28
368094710,99.0,Other,1,1198.0,1198.0,2022-01-01 00:01:07,2022-01-01 23:59:46
368097160,57.0,Other,1,1203.0,1203.0,2022-01-01 00:00:49,2022-01-01 23:59:59
368097190,57.0,Other,1,1208.0,1208.0,2022-01-01 00:00:03,2022-01-01 23:59:51
368097520,52.0,Tug,1,1218.0,1218.0,2022-01-01 00:00:01,2022-01-01 23:59:31
368098000,90.0,Other,295,4.257627118644068,1.0,2022-01-01 00:00:01,2022-01-01 23:59:29
368099010,31.0,Towing,1,1213.0,1213.0,2022-01-01 00:01:06,2022-01-01 23:59:37
368099290,7.0,Unknown,1,1101.0,1101.0,2022-01-01 00:00:01,2022-01-01 23:59:41
368099320,57.0,Other,1,1225.0,1225.0,2022-01-01 00:00:00,2022-01-01 23:59:00
368099990,31.0,Towing,1,1211.0,1211.0,2022-01-01 00:00:03,2022-01-01 23:59:54
368100920,37.0,Other,1,1211.0,1211.0,2022-01-01 00:00:02,2022-01-01 23:59:23
368101220,33.0,Other,1,1232.0,1232.0,2022-01-01 00:00:08,2022-01-01 23:58:58
368102310,31.0,Towing,18,66.27777777777777,1.0,2022-01-01 00:00:03,2022-01-01 23:58:51
368102350,52.0,Tug,1,1206.0,1206.0,2022-01-01 00:00:54,2022-01-01 23:59:33
368102360,52.0,Tug,28,43.214285714285715,1.0,2022-01-01 00:01:05,2022-01-01 23:59:48
368102370,52.0,Tug,1,1159.0,1159.0,2022-01-01 00:00:00,2022-01-01 23:59:41
368102380,52.0,Tug,7,171.14285714285714,139.0,2022-01-01 00:00:00,2022-01-01 23:59:29
368102470,52.0,Tug,9,132.77777777777777,44.0,2022-01-01 00:00:02,2022-01-01 23:59:12
368103360,31.0,Towing,1,1244.0,1244.0,2022-01-01 00:00:07,2022-01-01 23:59:36
368103510,31.0,Towing,1,1210.0,1210.0,2022-01-01 00:01:04,2022-01-01 23:59:25
368103550,0.0,Unknown,1,1231.0,1231.0,2022-01-01 00:00:01,2022-01-01 23:59:22
368104310,57.0,Other,1,1210.0,1210.0,2022-01-01 00:00:55,2022-01-01 23:59:34
368104390,31.0,Towing,1,1192.0,1192.0,2022-01-01 00:00:54,2022-01-01 23:59:48
368105180,31.0,Towing,1,1195.0,1195.0,2022-01-01 00:00:53,2022-01-01 23:59:43
368105470,31.0,Towing,1,1191.0,1191.0,2022-01-01 00:00:58,2022-01-01 23:58:57
368105620,31.0,Towing,1,1201.0,1201.0,2022-01-01 00:00:00,2022-01-01 23:59:10
368106020,57.0,Other,1,1187.0,1187.0,2022-01-01 00:00:01,2022-01-01 23:59:52
368106220,70.0,Cargo,42,29.476190476190474,1.0,2022-01-01 00:01:06,2022-01-01 23:59:32
368106490,57.0,Other,1,1224.0,1224.0,2022-01-01 00:00:00,2022-01-01 23:59:21
368109530,56.0,Other,1,1216.0,1216.0,2022-01-01 00:00:59,2022-01-01 23:58:58
368110390,52.0,Tug,1,1217.0,1217.0,2022-01-01 00:00:01,2022-01-01 23:59:41
368110550,57.0,Other,1,1201.0,1201.0,2022-01-01 00:01:25,2022-01-01 23:59:45
368111560,51.0,Other,44,25.227272727272727,1.0,2022-01-01 00:00:14,2022-01-01 23:58:53
368112350,52.0,Tug,1,1188.0,1188.0,2022-01-01 00:00:58,2022-01-01 23:58:57
368112890,70.0,Cargo,1,1224.0,1224.0,2022-01-01 00:00:04,2022-01-01 23:59:14
368113360,57.0,Other,1,1143.0,1143.0,2022-01-01 00:00:55,2022-01-01 23:59:00
368113370,31.0,Towing,1,1202.0,1202.0,2022-01-01 00:00:58,2022-01-01 23:59:47
368113380,31.0,Towing,1,1215.0,1215.0,2022-01-01 00:00:53,2022-01-01 23:59:33
368113990,52.0,Tug,150,8.033333333333333,1.0,2022-01-01 00:01:07,2022-01-01 23:59:11
368115030,52.0,Tug,1,1196.0,1196.0,2022-01-01 00:01:07,2022-01-01 23:59:06
368116110,37.0,Other,1,1157.0,1157.0,2022-01-01 00:01:07,2022-01-01 23:59:47
368116690,52.0,Tug,1,1193.0,1193.0,2022-01-01 00:01:17,2022-01-01 23:58:57
368119110,52.0,Tug,14,88.42857142857143,1.0,2022-01-01 00:00:01,2022-01-01 23:59:22
368120610,52.0,Tug,1,1017.0,1017.0,2022-01-01 00:00:50,2022-01-01 23:59:46
368121820,52.0,Tug,47,26.48936170212766,1.0,2022-01-01 00:00:01,2022-01-01 23:59:42
368121960,31.0,Towing,2,607.5,607.5,2022-01-01 00:01:06,2022-01-01 23:59:36
368122590,36.0,Other,1253,1.0,1.0,2022-01-01 00:01:08,2022-01-01 23:59:19
368122650,57.0,Other,1,1230.0,1230.0,2022-01-01 00:00:01,2022-01-01 23:58:59
368122990,33.0,Other,1,1095.0,1095.0,2022-01-01 00:00:52,2022-01-01 23:59:42
368123000,60.0,Passenger,1,1030.0,1030.0,2022-01-01 00:01:09,2022-01-01 23:59:29
368123060,31.0,Towing,1,1237.0,1237.0,2022-01-01 00:01:07,2022-01-01 23:59:31
368124386,31.0,Towing,2,606.0,606.0,2022-01-01 00:00:59,2022-01-01 23:59:48
368124510,31.0,Towing,6,202.5,1.0,2022-01-01 00:01:06,2022-01-01 23:59:58
368124590,52.0,Tug,2,603.0,603.0,2022-01-01 00:00:54,2022-01-01 23:59:44
368126190,31.0,Towing,1,1342.0,1342.0,2022-01-01 00:00:00,2022-01-01 23:59:08
368126820,52.0,Tug,1,1035.0,1035.0,2022-01-01 00:00:01,2022-01-01 23:58:40
368127980,52.0,Tug,1,1209.0,1209.0,2022-01-01 00:00:00,2022-01-01 23:59:19
368128420,31.0,Towing,1,1197.0,1197.0,2022-01-01 00:00:58,2022-01-01 23:59:08
368128990,31.0,Towing,1,1249.0,1249.0,2022-01-01 00:00:07,2022-01-01 23:59:47
368129280,99.0,Other,1,1094.0,1094.0,2022-01-01 00:01:04,2022-01-01 23:59:44
368129460,57.0,Other,1,1197.0,1197.0,2022-01-01 00:01:08,2022-01-01 23:59:16
368129630,52.0,Tug,2,590.5,590.5,2022-01-01 00:00:54,2022-01-01 23:59:51
368129650,52.0,Tug,1,1060.0,1060.0,2022-01-01 00:00:59,2022-01-01 23:59:38
368129710,56.0,Other,1,1212.0,1212.0,2022-01-01 00:00:03,2022-01-01 23:59:33
368130550,31.0,Towing,1,1196.0,1196.0,2022-01-01 00:00:00,2022-01-01 23:59:03
368130650,32.0,Towing,1,1198.0,1198.0,2022-01-01 00:01:06,2022-01-01 23:59:47
368130920,0.0,Unknown,1,1166.0,1166.0,2022-01-01 00:00:57,2022-01-01 23:59:17
368131290,57.0,Other,1,1237.0,1237.0,2022-01-01 00:00:01,2022-01-01 23:59:42
368131890,57.0,Other,1,1212.0,1212.0,2022-01-01 00:01:03,2022-01-01 23:59:13
368132080,52.0,Tug,1,1195.0,1195.0,2022-01-01 00:01:04,2022-01-01 23:59:55
368132360,52.0,Tug,84,14.714285714285714,1.0,2022-01-01 00:00:01,2022-01-01 23:59:52
368132890,0.0,Unknown,1,1197.0,1197.0,2022-01-01 00:00:00,2022-01-01 23:59:50
368133590,31.0,Towing,1,1189.0,1189.0,2022-01-01 00:01:04,2022-01-01 23:59:26
368134020,57.0,Other,1,1180.0,1180.0,2022-01-01 00:00:01,2022-01-01 23:59:01
368134130,52.0,Tug,1,1209.0,1209.0,2022-01-01 00:00:03,2022-01-01 23:59:32
368134480,0.0,Unknown,88,13.909090909090908,1.0,2022-01-01 00:00:05,2022-01-01 23:59:43
368136260,56.0,Other,2,608.0,608.0,2022-01-01 00:00:02,2022-01-01 23:59:01
368136920,52.0,Tug,1,1167.0,1167.0,2022-01-01 00:00:58,2022-01-01 23:58:58
368136950,52.0,Tug,1,1252.0,1252.0,2022-01-01 00:00:06,2022-01-01 23:59:38
368137980,31.0,Towing,1,1136.0,1136.0,2022-01-01 00:00:03,2022-01-01 23:59:11
368138040,57.0,Other,1,1226.0,1226.0,2022-01-01 00:00:02,2022-01-01 23:59:52
368138140,52.0,Tug,1,1244.0,1244.0,2022-01-01 00:00:10,2022-01-01 23:59:29
368138150,31.0,Towing,1,1229.0,1229.0,2022-01-01 00:00:58,2022-01-01 23:59:31
368138170,57.0,Other,1,1188.0,1188.0,2022-01-01 00:01:05,2022-01-01 23:59:56
368138460,52.0,Tug,1,1227.0,1227.0,2022-01-01 00:00:02,2022-01-01 23:59:22
368139320,50.0,Other,190,5.7894736842105265,1.0,2022-01-01 00:01:08,2022-01-01 23:59:48
368139720,52.0,Tug,1,1220.0,1220.0,2022-01-01 00:00:54,2022-01-01 23:59:34
368139870,60.0,Passenger,182,6.631868131868132,1.0,2022-01-01 00:00:07,2022-01-01 22:05:11
368140540,57.0,Other,1,1214.0,1214.0,2022-01-01 00:01:06,2022-01-01 23:59:46
368140750,52.0,Tug,1,1216.0,1216.0,2022-01-01 00:01:06,2022-01-01 23:59:26
368141380,57.0,Other,1,1220.0,1220.0,2022-01-01 00:01:06,2022-01-01 23:59:56
368142290,99.0,Other,1,1251.0,1251.0,2022-01-01 00:00:07,2022-01-01 23:59:28
368142610,31.0,Towing,1,1198.0,1198.0,2022-01-01 00:01:07,2022-01-01 23:59:38
368142710,31.0,Towing,2,606.5,606.5,2022-01-01 00:00:02,2022-01-01 23:58:53
368142750,31.0,Towing,1,1236.0,1236.0,2022-01-01 00:00:52,2022-01-01 23:59:01
368142910,31.0,Towing,1,1228.0,1228.0,2022-01-01 00:00:59,2022-01-01 23:59:50
368143120,31.0,Towing,1,1216.0,1216.0,2022-01-01 00:00:52,2022-01-01 23:59:52
368143890,57.0,Other,1,1210.0,1210.0,2022-01-01 00:00:58,2022-01-01 23:59:27
368144120,50.0,Other,224,5.544642857142857,1.0,2022-01-01 00:01:06,2022-01-01 23:59:34
368144320,31.0,Towing,1,1211.0,1211.0,2022-01-01 00:00:00,2022-01-01 23:59:57
368144340,52.0,Tug,1,1115.0,1115.0,2022-01-01 00:01:19,2022-01-01 23:59:35
368144370,52.0,Tug,79,15.632911392405063,1.0,2022-01-01 00:00:59,2022-01-01 23:59:48
368145650,31.0,Towing,1,1156.0,1156.0,2022-01-01 00:00:53,2022-01-01 23:59:52
368146810,57.0,Other,1,1167.0,1167.0,2022-01-01 00:01:56,2022-01-01 23:59:57
368147390,30.0,Fishing,1,1055.0,1055.0,2022-01-01 00:00:07,2022-01-01 23:59:06
368147620,90.0,Other,1,1208.0,1208.0,2022-01-01 00:01:05,2022-01-01 23:59:34
368148180,52.0,Tug,1,1205.0,1205.0,2022-01-01 00:00:59,2022-01-01 23:59:09
368149110,31.0,Towing,1,1204.0,1204.0,2022-01-01 00:01:09,2022-01-01 23:59:53
368149130,31.0,Towing,1,1003.0,1003.0,2022-01-01 00:04:19,2022-01-01 23:51:49
368149820,57.0,Other,1,1206.0,1206.0,2022-01-01 00:00:50,2022-01-01 23:59:28
368150680,57.0,Other,1,1220.0,1220.0,2022-01-01 00:00:52,2022-01-01 23:59:13
368150730,57.0,Other,1,1213.0,1213.0,2022-01-01 00:00:53,2022-01-01 23:59:34
368153950,31.0,Towing,1,1180.0,1180.0,2022-01-01 00:01:04,2022-01-01 23:59:53
368155170,57.0,Other,1,1127.0,1127.0,2022-01-01 00:01:45,2022-01-01 23:59:09
368157160,31.0,Towing,1,1242.0,1242.0,2022-01-01 00:00:06,2022-01-01 23:58:55
368158770,97.0,Other,1,1209.0,1209.0,2022-01-01 00:01:17,2022-01-01 23:59:59
368158890,37.0,Other,1,1087.0,1087.0,2022-01-01 00:01:04,2022-01-01 23:59:25
368159190,50.0,Other,246,5.304878048780488,1.0,2022-01-01 00:00:01,2022-01-01 23:59:31
368160970,31.0,Towing,1,1197.0,1197.0,2022-01-01 00:00:49,2022-01-01 23:58:58
368161120,50.0,Other,14,83.78571428571429,1.0,2022-01-01 00:01:16,2022-01-01 23:59:44
368161580,57.0,Other,1,1215.0,1215.0,2022-01-01 00:00:49,2022-01-01 23:59:10
368161640,32.0,Towing,1,1228.0,1228.0,2022-01-01 00:00:02,2022-01-01 23:59:10
368162390,52.0,Tug,10,124.7,54.5,2022-01-01 00:00:07,2022-01-01 23:59:08
368163520,52.0,Tug,1,1226.0,1226.0,2022-01-01 00:00:02,2022-01-01 23:59:41
368165260,31.0,Towing,1,1188.0,1188.0,2022-01-01 00:00:03,2022-01-01 23:59:49
368165440,52.0,Tug,1,1208.0,1208.0,2022-01-01 00:00:03,2022-01-01 23:59:18
368165580,57.0,Other,1,1217.0,1217.0,2022-01-01 00:00:53,2022-01-01 23:59:13
368165770,31.0,Towing,1,1184.0,1184.0,2022-01-01 00:00:19,2022-01-01 23:59:58
368167250,57.0,Other,1,1041.0,1041.0,2022-01-01 00:01:59,2022-01-01 23:59:20
368167820,57.0,Other,1,1030.0,1030.0,2022-01-01 00:00:58,2022-01-01 23:59:35
368168970,52.0,Tug,33,37.36363636363637,1.0,2022-01-01 00:00:02,2022-01-01 23:59:40
368169060,57.0,Other,1,1197.0,1197.0,2022-01-01 00:00:54,2022-01-01 23:59:34
368169220,52.0,Tug,1,1179.0,1179.0,2022-01-01 00:00:54,2022-01-01 23:59:23
368169460,31.0,Towing,1,1139.0,1139.0,2022-01-01 00:00:54,2022-01-01 23:59:51
368169710,31.0,Towing,1,1204.0,1204.0,2022-01-01 00:01:07,2022-01-01 23:59:46
368170010,57.0,Other,1,1191.0,1191.0,2022-01-01 00:01:14,2022-01-01 23:59:34
368170680,0.0,Unknown,1,1129.0,1129.0,2022-01-01 00:00:02,2022-01-01 23:59:52
368170760,0.0,Unknown,1,1215.0,1215.0,2022-01-01 00:00:17,2022-01-01 23:59:25
368171260,52.0,Tug,1,1285.0,1285.0,2022-01-01 00:00:05,2022-01-01 23:59:25
368171310,90.0,Other,6,202.83333333333334,1.0,2022-01-01 00:00:00,2022-01-01 23:59:29
368171390,52.0,Tug,1,1145.0,1145.0,2022-01-01 00:00:41,2022-01-01 23:58:50
368171990,52.0,Tug,93,13.795698924731182,1.0,2022-01-01 00:00:04,2022-01-01 23:59:39
368172490,50.0,Other,52,23.884615384615383,1.0,2022-01-01 00:00:09,2022-01-01 23:59:45
368172960,32.0,Towing,1,1193.0,1193.0,2022-01-01 00:00:58,2022-01-01 23:59:07
368173020,52.0,Tug,1,1211.0,1211.0,2022-01-01 00:00:03,2022-01-01 23:59:47
368173810,57.0,Other,1,1136.0,1136.0,2022-01-01 00:01:04,2022-01-01 23:59:17
368174410,57.0,Other,1,1182.0,1182.0,2022-01-01 00:00:54,2022-01-01 23:59:53
368174420,57.0,Other,1,1210.0,1210.0,2022-01-01 00:00:03,2022-01-01 23:59:35
368174430,57.0,Other,1,1211.0,1211.0,2022-01-01 00:00:02,2022-01-01 23:59:33
368174450,57.0,Other,1,1180.0,1180.0,2022-01-01 00:00:58,2022-01-01 23:58:58
368174470,57.0,Other,1,1217.0,1217.0,2022-01-01 00:01:06,2022-01-01 23:59:42
368174480,31.0,Towing,19,63.31578947368421,1.0,2022-01-01 00:01:06,2022-01-01 23:59:26
368174490,31.0,Towing,1,1199.0,1199.0,2022-01-01 00:00:58,2022-01-01 23:59:19
368175520,57.0,Other,1,1174.0,1174.0,2022-01-01 00:01:07,2022-01-01 23:59:36
368176430,31.0,Towing,1,1248.0,1248.0,2022-01-01 00:00:08,2022-01-01 23:59:47
368177590,57.0,Other,1,1186.0,1186.0,2022-01-01 00:00:00,2022-01-01 23:58:59
368177990,99.0,Other,1,1215.0,1215.0,2022-01-01 00:00:00,2022-01-01 23:59:09
368178590,50.0,Other,12,99.33333333333333,17.5,2022-01-01 00:01:04,2022-01-01 23:59:05
368178650,37.0,Other,1,1255.0,1255.0,2022-01-01 00:00:05,2022-01-01 23:59:54
368179250,20.0,Other,18,74.72222222222223,28.5,2022-01-01 00:00:02,2022-01-01 23:59:35
368180460,52.0,Tug,128,9.9296875,1.0,2022-01-01 00:00:01,2022-01-01 23:59:08
368180650,52.0,Tug,126,8.476190476190476,1.0,2022-01-01 00:00:01,2022-01-01 23:59:35
368181020,32.0,Towing,1,1182.0,1182.0,2022-01-01 00:00:54,2022-01-01 23:59:04
368183130,31.0,Towing,1,1181.0,1181.0,2022-01-01 00:00:58,2022-01-01 23:59:18
368184080,52.0,Tug,1,1225.0,1225.0,2022-01-01 00:00:03,2022-01-01 23:59:08
368184410,52.0,Tug,1,1236.0,1236.0,2022-01-01 00:00:02,2022-01-01 23:59:34
368184910,50.0,Other,631,2.076069730586371,1.0,2022-01-01 00:00:00,2022-01-01 23:58:56
368184980,57.0,Other,1,1229.0,1229.0,2022-01-01 00:00:00,2022-01-01 23:59:04
368184990,0.0,Unknown,1,1217.0,1217.0,2022-01-01 00:00:00,2022-01-01 23:59:40
368185000,31.0,Towing,21,57.19047619047619,1.0,2022-01-01 00:01:05,2022-01-01 23:59:19
368185520,57.0,Other,1,1212.0,1212.0,2022-01-01 00:01:06,2022-01-01 23:59:16
368186000,90.0,Other,16,74.5,1.0,2022-01-01 00:01:03,2022-01-01 23:59:44
368186750,31.0,Towing,4,285.75,274.5,2022-01-01 00:01:17,2022-01-01 23:59:26
368187930,57.0,Other,1,1197.0,1197.0,2022-01-01 00:00:57,2022-01-01 23:59:19
368188310,31.0,Towing,1,1043.0,1043.0,2022-01-01 00:00:49,2022-01-01 23:59:50
368188820,37.0,Other,1,1182.0,1182.0,2022-01-01 00:01:06,2022-01-01 23:59:15
368188830,30.0,Fishing,1,1258.0,1258.0,2022-01-01 00:00:13,2022-01-01 23:59:14
368189190,79.0,Cargo,1,1079.0,1079.0,2022-01-01 00:01:36,2022-01-01 23:58:46
368189290,57.0,Other,1,1221.0,1221.0,2022-01-01 00:00:02,2022-01-01 23:59:23
368193180,57.0,Other,1,1200.0,1200.0,2022-01-01 00:00:03,2022-01-01 23:59:26
368194460,52.0,Tug,81,14.333333333333334,1.0,2022-01-01 00:00:01,2022-01-01 23:59:57
368196410,29.0,Other,279,3.838709677419355,1.0,2022-01-01 00:00:58,2022-01-01 23:59:56
368197440,52.0,Tug,1,1270.0,1270.0,2022-01-01 00:00:02,2022-01-01 23:59:53
368198210,52.0,Tug,2,605.0,605.0,2022-01-01 00:00:51,2022-01-01 23:59:44
368198310,0.0,Unknown,1,1174.0,1174.0,2022-01-01 00:00:54,2022-01-01 23:59:14
368199130,37.0,Other,1,1238.0,1238.0,2022-01-01 00:00:02,2022-01-01 23:59:52
368199740,31.0,Towing,1,1216.0,1216.0,2022-01-01 00:00:00,2022-01-01 23:59:40
368199810,52.0,Tug,1,1225.0,1225.0,2022-01-01 00:00:01,2022-01-01 23:58:51
368200880,56.0,Other,2,622.5,622.5,2022-01-01 00:00:49,2022-01-01 23:59:25
368201030,57.0,Other,1,1210.0,1210.0,2022-01-01 00:00:03,2022-01-01 23:59:34
368201060,31.0,Towing,1,1182.0,1182.0,2022-01-01 00:00:59,2022-01-01 23:59:07
368201210,52.0,Tug,1,1173.0,1173.0,2022-01-01 00:00:59,2022-01-01 23:59:00
368201310,200.0,Unknown,1,1186.0,1186.0,2022-01-01 00:01:06,2022-01-01 23:59:17
368201570,57.0,Other,1,1233.0,1233.0,2022-01-01 00:00:02,2022-01-01 23:59:31
368203670,31.0,Towing,1,1211.0,1211.0,2022-01-01 00:00:00,2022-01-01 23:59:11
368205880,57.0,Other,1,1196.0,1196.0,2022-01-01 00:01:06,2022-01-01 23:59:27
368206000,30.0,Fishing,1,1225.0,1225.0,2022-01-01 00:00:06,2022-01-01 23:59:27
368206160,0.0,Unknown,1,1030.0,1030.0,2022-01-01 00:01:07,2022-01-01 23:59:59
368208250,57.0,Other,1,1223.0,1223.0,2022-01-01 00:00:02,2022-01-01 23:59:51
368209140,37.0,Other,1,1201.0,1201.0,2022-01-01 00:00:02,2022-01-01 23:59:52
368209860,52.0,Tug,1,1206.0,1206.0,2022-01-01 00:00:54,2022-01-01 23:59:43
368210340,52.0,Tug,1,1209.0,1209.0,2022-01-01 00:00:54,2022-01-01 23:59:42
368210940,60.0,Passenger,1,1258.0,1258.0,2022-01-01 00:00:08,2022-01-01 23:59:28
368211420,30.0,Fishing,1,1244.0,1244.0,2022-01-01 00:00:03,2022-01-01 23:59:44
368211560,0.0,Unknown,1,1004.0,1004.0,2022-01-01 00:00:53,2022-01-01 23:58:44
368212210,0.0,Unknown,1,1193.0,1193.0,2022-01-01 00:01:09,2022-01-01 23:58:59
368212230,52.0,Tug,1,1210.0,1210.0,2022-01-01 00:00:02,2022-01-01 23:59:22
368213090,57.0,Other,1,1223.0,1223.0,2022-01-01 00:01:04,2022-01-01 23:59:16
368214130,32.0,Towing,1,1234.0,1234.0,2022-01-01 00:00:08,2022-01-01 23:59:48
368214170,57.0,Other,1,1218.0,1218.0,2022-01-01 00:00:59,2022-01-01 23:59:39
368215640,31.0,Towing,1,1150.0,1150.0,2022-01-01 00:01:09,2022-01-01 23:59:35
368217370,31.0,Towing,1,1195.0,1195.0,2022-01-01 00:00:02,2022-01-01 23:59:33
368217380,31.0,Towing,1,1209.0,1209.0,2022-01-01 00:00:52,2022-01-01 23:59:43
368217490,52.0,Tug,12,104.16666666666667,1.0,2022-01-01 00:00:07,2022-01-01 23:59:06
368219290,31.0,Towing,6,204.5,1.0,2022-01-01 00:00:02,2022-01-01 23:59:33
368220940,57.0,Other,1,1189.0,1189.0,2022-01-01 00:00:58,2022-01-01 23:59:38
368222360,33.0,Other,1,1194.0,1194.0,2022-01-01 00:00:07,2022-01-01 23:59:07
368222890,57.0,Other,1,1206.0,1206.0,2022-01-01 00:00:00,2022-01-01 23:59:11
368223280,33.0,Other,1,1206.0,1206.0,2022-01-01 00:01:07,2022-01-01 23:59:17
368223490,37.0,Other,1,1186.0,1186.0,2022-01-01 00:00:54,2022-01-01 23:59:16
368224850,65.0,Passenger,1,1230.0,1230.0,2022-01-01 00:00:05,2022-01-01 23:59:46
368227820,23.0,Other,1,1111.0,1111.0,2022-01-01 00:01:07,2022-01-01 23:59:55
368228930,31.0,Towing,1,1197.0,1197.0,2022-01-01 00:01:06,2022-01-01 23:59:37
368230000,90.0,Other,1,1203.0,1203.0,2022-01-01 00:00:03,2022-01-01 23:59:23
368231340,37.0,Other,51,23.54901960784314,1.0,2022-01-01 00:01:07,2022-01-01 23:59:37
368242000,90.0,Other,1,1032.0,1032.0,2022-01-01 00:01:45,2022-01-01 23:59:15
368293000,30.0,Fishing,1,1232.0,1232.0,2022-01-01 00:00:07,2022-01-01 23:59:47
368380000,30.0,Fishing,1,1228.0,1228.0,2022-01-01 00:00:02,2022-01-01 23:58:51
368396216,40.0,Other,100,12.48,1.0,2022-01-01 00:00:09,2022-01-01 23:58:54
368413000,31.0,Towing,591,2.05414551607445,1.0,2022-01-01 00:00:50,2022-01-01 23:59:30
368456000,90.0,Other,1,1214.0,1214.0,2022-01-01 00:00:03,2022-01-01 23:59:43
368481000,31.0,Towing,1,1219.0,1219.0,2022-01-01 00:00:52,2022-01-01 23:59:33
368502516,60.0,Passenger,1,1223.0,1223.0,2022-01-01 00:00:01,2022-01-01 23:59:23
368530000,90.0,Other,1,1198.0,1198.0,2022-01-01 00:01:05,2022-01-01 23:59:09
368542000,31.0,Towing,1,1245.0,1245.0,2022-01-01 00:00:04,2022-01-01 23:57:53
368555000,30.0,Fishing,1,1223.0,1223.0,2022-01-01 00:00:00,2022-01-01 23:59:20
368611000,90.0,Other,1,1193.0,1193.0,2022-01-01 00:00:53,2022-01-01 23:59:24
368756000,90.0,Other,1,1207.0,1207.0,2022-01-01 00:01:05,2022-01-01 23:59:25
368765000,90.0,Other,1,1229.0,1229.0,2022-01-01 00:00:01,2022-01-01 23:59:59
368869000,90.0,Other,1,1077.0,1077.0,2022-01-01 00:00:10,2022-01-01 23:58:50
368926036,31.0,Towing,1,1184.0,1184.0,2022-01-01 00:00:58,2022-01-01 23:59:28
368926258,33.0,Other,1,1173.0,1173.0,2022-01-01 00:00:11,2022-01-01 23:59:29
368926529,40.0,Other,1,1216.0,1216.0,2022-01-01 00:00:08,2022-01-01 23:59:52
368954410,90.0,Other,108,9.87037037037037,1.0,2022-01-01 00:00:01,2022-01-01 23:57:06
368994000,0.0,Unknown,1,1177.0,1177.0,2022-01-01 00:00:03,2022-01-01 23:59:33
369010000,90.0,Other,1,1204.0,1204.0,2022-01-01 00:01:04,2022-01-01 23:59:54
369040000,80.0,Other,988,1.0597165991902835,1.0,2022-01-01 00:00:55,2022-01-01 23:59:59
